Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
69.41885280609131	0	-235.78708	119.52276	-5.4674683	-571.4255	111.86871508379889	85.17157887505468	40049	40049
134.7717785835266	1	-260.7517	132.67519	-40.135925	-599.17413	113.090395480226	28.88801226090103	40034	80083
206.20713782310486	2	-275.432	127.47518	17.120674	-558.93506	114.32	54.82033407934897	40012	120095
282.46366691589355	3	-265.94528	129.09412	25.53698	-624.4181	121.22424242424242	74.31854872797328	40004	160099
361.1159255504608	4	-259.0451	138.1853	-10.145943	-641.1901	126.79113924050633	61.49781860878351	40066	200165
442.48162937164307	5	-249.47064	115.40957	-47.47633	-647.5764	127.79872204472844	61.46586157324983	40001	240166
543.671701669693	6	-210.95236	113.541435	32.91308	-625.42896	129.7928802588997	63.32197337235183	40106	280272
653.7936072349548	7	-211.88333	117.70413	-46.551334	-710.03534	133.25913621262458	40.06596667537936	40111	320383
772.0709941387177	8	-200.07272	106.52455	-6.6850815	-580.9191	140.04195804195805	91.66664858768941	40052	360435
887.0369882583618	9	-195.19038	98.54229	-7.2854385	-504.92392	140.97535211267606	85.78192190010675	40037	400472
982.2708449363708	10	-211.95973	117.05564	-10.889339	-707.5449	146.78021978021977	85.0246422626587	40071	440543
1068.7098133563995	11	-213.58708	111.90696	-13.682426	-561.45746	138.89583333333334	46.28935544035295	40002	480545
1159.255122423172	12	-212.86217	113.67981	52.10166	-665.0969	143.38709677419354	84.33633369537127	40005	520550
1256.4275171756744	13	-199.23138	108.852486	22.719412	-592.1314	132.26072607260727	40.11453908918193	40075	560625
1374.4941761493683	14	-207.13503	115.25085	5.1718254	-582.4871	138.91003460207614	83.29386135096108	40145	600770
1491.3121869564056	15	-209.01395	113.332	-1.5372772	-555.4445	143.59856630824373	84.35194744267052	40064	640834
1608.6072990894318	16	-203.20421	111.109215	-14.656567	-562.22015	133.61666666666667	47.865189740445906	40085	680919
1731.4063601493835	17	-197.62468	108.22134	-19.607376	-697.02423	136.26190476190476	65.64429070752712	40061	720980
1843.7183327674866	18	-211.71545	123.78602	-29.836838	-622.11255	134.251677852349	38.73945512124366	40007	760987
1958.417760848999	19	-190.58206	107.84311	-10.934433	-576.3685	132.71523178807948	64.91501091554107	40080	801067
2076.152973651886	20	-196.54295	113.23008	22.658333	-572.7693	135.003367003367	64.39521796226329	40096	841163
2200.5534632205963	21	-210.69827	114.42302	5.837425	-548.64215	138.90625	97.17971733308087	40005	881168
2318.0009734630585	22	-203.12505	119.968925	-27.22701	-794.22644	131.64473684210526	41.88320350041367	40020	921188
2435.2127225399017	23	-189.88435	103.6199	-18.955963	-726.2591	130.8954248366013	41.38985120762635	40054	961242
2561.6083991527557	24	-212.1188	113.388954	-31.267475	-578.381	135.13468013468014	63.474977513601615	40135	1001377
2689.592069387436	25	-193.52022	106.02633	-11.972702	-590.5739	133.70666666666668	66.32923404418966	40112	1041489
2822.2408394813538	26	-208.58284	119.902855	2.8672333	-681.2636	137.10616438356163	96.1284049382542	40035	1081524
2953.769990682602	27	-203.29083	119.66566	-20.972218	-592.50824	143.1	97.93257884892034	40068	1121592
