Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
120.34149646759033	0	-241.99945	120.576515	-26.142544	-649.64355	107.18449197860963	52.58520638567721	40087	40087
239.61371040344238	1	-244.54161	117.38614	-48.95097	-603.5232	108.10512129380054	28.03909959053289	40107	80194
360.1329593658447	2	-248.29057	119.27033	15.166931	-614.16797	108.48780487804878	29.61881566712118	40032	120226
483.34754490852356	3	-255.33961	121.97351	-23.267456	-689.62695	112.83380281690141	31.154824389196648	40056	160282
611.4948415756226	4	-246.8015	118.950424	-18.336243	-588.0571	115.84104046242774	59.33660854285746	40081	200363
745.4683363437653	5	-222.6044	120.27435	18.213524	-611.2065	119.23511904761905	89.13193180141725	40063	240426
877.1455113887787	6	-209.15984	98.86752	4.0618057	-507.50006	113.33711048158641	54.73544107338233	40008	280434
1006.338231086731	7	-200.50117	93.31843	-31.406563	-599.49097	110.82271468144044	28.657624267227476	40007	320441
1147.1636002063751	8	-194.45082	87.37348	4.0441437	-497.77707	118.53550295857988	74.4720684298907	40065	360506
1286.2788980007172	9	-209.41945	95.103966	-7.63043	-549.76874	112.82535211267606	56.59007955242028	40053	400559
1424.1286554336548	10	-222.22421	108.07217	-10.466675	-660.2316	109.52185792349727	27.502177019472757	40085	440644
1567.332801580429	11	-228.256	103.37918	2.723877	-651.8875	111.13296398891967	55.39817135817506	40119	480763
1709.5542023181915	12	-242.34758	112.700584	20.905083	-677.1203	111.73537604456824	54.81815623234463	40113	520876
1852.3681995868683	13	-243.85703	109.641	-26.597351	-573.02075	106.70666666666666	25.77397826404677	40015	560891
1997.8945608139038	14	-260.2875	114.73333	21.251472	-655.57935	108.80978260869566	52.78984907318956	40042	600933
2142.0224170684814	15	-272.76837	114.61832	-24.666748	-653.2661	106.39257294429709	23.311857572049746	40110	641043
2288.107411623001	16	-257.39148	114.55616	-46.831707	-735.99347	103.63730569948187	23.065530817905085	40004	681047
2435.6549882888794	17	-266.6893	121.62401	-15.477549	-686.3353	102.48849104859335	22.728673048409142	40073	721120
2582.972678422928	18	-296.74503	121.5439	3.3947144	-603.4363	104.55613577023499	22.70658242291924	40045	761165
2732.5684909820557	19	-292.3261	123.91161	17.374039	-609.9249	104.57963446475196	50.95672974074774	40054	801219
2881.10098695755	20	-299.92368	128.52159	-13.26516	-634.6948	100.76574307304786	23.145972774590817	40004	841223
3031.1112446784973	21	-306.1474	140.03171	-36.34957	-652.34503	100.16	22.94971459517525	40064	881287
3181.980523109436	22	-326.61667	143.02235	-52.579315	-666.89984	101.58883248730965	23.956569781434734	40026	921313
3334.864166498184	23	-303.6253	149.2646	4.5313797	-663.1697	99.5273631840796	24.127161002122197	40010	961323
3488.05641412735	24	-308.9647	145.96188	-24.629951	-678.8235	99.43920595533498	22.10146130746391	40074	1001397
3643.707619190216	25	-311.62167	146.78984	-7.1003036	-684.1745	103.11053984575835	50.82831242451892	40110	1041507
3797.703712940216	26	-312.6625	147.57526	18.669552	-656.1622	101.53553299492386	50.322210598683476	40005	1081512
3951.632792234421	27	-310.9354	148.21768	26.021717	-709.63605	100.64824120603015	49.6475202376802	40058	1121570
4106.415150403976	28	-294.15878	144.17833	-8.226929	-711.5686	101.1010101010101	23.489410874309307	40036	1161606
4259.318958759308	29	-292.93478	137.81424	-63.947964	-647.25635	100.27568922305764	30.160376427180623	40010	1201616
4412.206465959549	30	-297.29297	139.75795	-23.946587	-658.86053	100.70603015075378	22.157306809364652	40081	1241697
4564.170324087143	31	-303.47958	147.8536	-28.61673	-665.3488	100.80100755667506	23.241546205396386	40018	1281715
4719.154685497284	32	-293.15344	139.85294	2.6020389	-641.3744	97.44525547445255	22.50966368565515	40050	1321765
4872.194440364838	33	-301.9269	148.2071	-7.52565	-662.71436	100.69095477386935	23.635155414132903	40075	1361840
5024.910714626312	34	-302.37344	140.67853	7.776581	-655.18994	99.3076923076923	23.062642396897232	40021	1401861
5182.992071390152	35	-291.72446	138.30919	-9.343826	-685.84265	101.79695431472081	50.442703998327524	40108	1441969
5337.071556329727	36	-308.44772	143.72963	-8.876465	-665.3123	100.135	21.64236066144357	40054	1482023
5492.2454562187195	37	-294.52603	141.98369	-3.796112	-760.48865	98.89382716049383	22.570407511371737	40052	1522075
5647.319855690002	38	-298.68387	146.91142	11.670662	-709.8902	100.95465994962217	24.16865509009996	40079	1562154
5806.088619232178	39	-278.04324	138.58887	-0.5802078	-654.0034	100.39598997493734	50.52167537966074	40058	1602212
5960.981048345566	40	-290.0792	135.63081	-16.772865	-630.77997	100.68341708542714	22.97027304147491	40072	1642284
6118.086173772812	41	-294.45593	128.544	3.4185677	-643.34894	103.80310880829016	50.92514663978393	40068	1682352
6275.199547290802	42	-272.4996	128.45009	15.03936	-586.68115	102.09693877551021	50.863219849770104	40022	1722374
6430.649765491486	43	-278.25323	132.34193	-30.260593	-651.3343	103.34020618556701	24.49884768926525	40096	1762470
6585.015878677368	44	-281.8114	125.54878	-29.978115	-620.7911	100.71105527638191	23.151769924677158	40083	1802553
6740.436248779297	45	-280.5019	124.08254	-17.44774	-635.39307	104.92670157068063	52.266582770070954	40082	1842635
6894.639415025711	46	-245.30684	114.22614	13.801674	-618.71484	100.0875	23.370597847509167	40035	1882670
7051.001996517181	47	-250.41603	118.24243	7.946434	-678.72516	108.59891598915989	70.91092621605998	40073	1922743
7204.609416484833	48	-242.65236	108.645874	-17.515518	-579.0657	103.11568123393316	25.656911472037944	40112	1962855
7358.653642416	49	-229.27472	109.37148	-2.6278305	-604.8937	107.343163538874	52.42617879170478	40039	2002894
7515.363252401352	50	-233.4678	107.17995	-22.68383	-594.1001	110.36914600550965	56.765831263139376	40064	2042958
7669.175973176956	51	-225.27678	111.1242	-26.05457	-596.82367	105.1522309711286	26.871384666972514	40063	2083021
7828.1924414634705	52	-223.94576	99.18056	12.16291	-500.14554	107.03743315508021	53.70630859327534	40032	2123053
7985.700960159302	53	-223.27849	92.97851	-17.80297	-527.05457	102.41176470588235	25.819197534701594	40043	2163096
8146.23198723793	54	-224.66132	105.45365	31.205143	-616.4682	108.21081081081081	54.81915123919586	40038	2203134
8307.921303033829	55	-212.82864	88.89017	5.410713	-561.1592	105.74934036939314	27.670945648353296	40079	2243213
8468.137073278427	56	-221.2205	97.18242	-37.121452	-553.82166	104.34895833333333	26.342853611841875	40070	2283283
8629.460575580597	57	-218.50827	94.18929	7.1701202	-553.408	103.4780361757106	25.233921803399618	40046	2323329
8798.67654299736	58	-221.72206	103.260605	31.996231	-592.8048	114.44285714285714	88.48277244982869	40055	2363384
8961.480756282806	59	-224.43181	97.26788	2.5213776	-530.838	105.73878627968338	26.73929346272489	40075	2403459
9133.96105003357	60	-216.46916	103.98609	10.7071	-584.5919	111.10803324099723	75.66888774513706	40110	2443569
9302.915842533112	61	-218.10507	96.899124	35.85623	-540.87573	111.84958217270194	71.55837707710387	40154	2483723
9469.159454584122	62	-215.06119	91.30412	-19.882103	-614.7934	105.16535433070867	27.236814223059046	40068	2523791
9638.156807899475	63	-204.9523	96.53177	6.42128	-533.5098	106.3368700265252	52.548126671923	40089	2563880
9806.639491796494	64	-205.39641	89.661255	-14.598412	-619.3825	105.34473684210526	26.461483402827522	40031	2603911
9974.28782248497	65	-200.58305	95.92619	-9.689827	-614.2412	106.21485411140584	28.267742102020733	40043	2643954
10147.663222551346	66	-191.009	81.086914	-14.648071	-487.31796	109.07356948228883	70.54781773755498	40030	2683984
10316.819742441177	67	-191.86203	81.443115	-20.931114	-507.03308	106.40957446808511	27.18518670921109	40010	2723994
