Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
37.88555431365967	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	69622
38.924068450927734	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	71622
39.84760403633118	59	595.0	323.58307	1000.0	208.0	595.0	323.5830650698519	1785	73407
41.19026231765747	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	75407
42.29138445854187	61	691.5	308.5	1000.0	383.0	691.5	308.5	1383	76790
43.08220076560974	62	588.5	411.5	1000.0	177.0	588.5	411.5	1177	77967
44.20262813568115	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	79967
45.41507053375244	64	704.0	296.0	1000.0	408.0	704.0	296.0	1408	81375
46.46731400489807	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	83375
47.60820031166077	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	85375
48.65148210525513	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	87375
49.340067863464355	68	668.5	331.5	1000.0	337.0	668.5	331.5	1337	88712
50.440518617630005	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	90712
51.50891470909119	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	92712
52.58023500442505	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	94712
53.65593600273132	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	96712
54.708088874816895	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	98712
55.96815061569214	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	100712
57.286224365234375	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	102712
58.644452810287476	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	104712
59.931039810180664	77	897.5	102.5	1000.0	795.0	897.5	102.5	1795	106507
60.696083068847656	78	559.5	440.5	1000.0	119.0	559.5	440.5	1119	107626
61.805773973464966	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	109626
62.83562898635864	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	111626
63.865267753601074	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	113626
64.98754668235779	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	115626
65.69130349159241	83	688.0	312.0	1000.0	376.0	688.0	312.0	1376	117002
66.72369360923767	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	119002
67.76194095611572	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	121002
68.8100996017456	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	123002
69.56109619140625	87	666.0	334.0	1000.0	332.0	666.0	334.0	1332	124334
70.65812301635742	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	126334
71.48478245735168	89	799.0	201.0	1000.0	598.0	799.0	201.0	1598	127932
72.57673358917236	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	129932
73.63545870780945	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	131932
74.36749601364136	92	711.0	289.0	1000.0	422.0	711.0	289.0	1422	133354
75.39105916023254	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	135354
76.42208313941956	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	137354
77.45982384681702	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	139354
78.4965078830719	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	141354
79.17159843444824	97	651.0	349.0	1000.0	302.0	651.0	349.0	1302	142656
80.23182082176208	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	144656
81.14140725135803	99	851.0	149.0	1000.0	702.0	851.0	149.0	1702	146358
